Fartøy ID,Registreringsmerke,Fartøynavn,Fartøytype,Fartøygruppe,Lengde (meter),Lengdegruppe,Bredde (meter),Bruttotonnasje,Byggeår,Motorkraft (kW),Hjemkommune,Nasjonalitet
2021118157,N 0090BØ,SNARSÆTVÆRING,Samfiskefartøy,Kyst,14.99,"11-14,99 m",7.2,,2023,551.470588235294,BØ i Nordland,NORGE
2021118317,VL0009AV,HARDHAUS,Fiskefartøy,Hav,74.5,28 m og over ,16.0,3226,2020,4852.941176470588,AUSTEVOLL,NORGE
2021118397,R 0015HM,ANETTE,Fiskefartøy,Kyst,10.55,Under 11 m,3.25,,2021,161.76470588235293,HJELMELAND,NORGE
2021118737,TF0030L,SLETTENBERG,Fiskefartøy,Kyst større,27.97,"21-27,99 m",10.0,417,2021,735.2941176470588,LYNGEN,NORGE
2021118838,TF0018H,VESTVÅG,Fiskefartøy,Kyst,10.95,Under 11 m,5.5,,2021,294.11764705882354,HAMMERFEST,NORGE
2021118897,VL0007AV,ANITA,Fiskefartøy,Kyst,10.98,Under 11 m,4.15,,2021,404.4117647058823,AUSTEVOLL,NORGE
2021119098,TF0020K,REIDAR,Fiskefartøy,Kyst,10.96,Under 11 m,4.3,,2021,220.58823529411762,KARLSØY,NORGE
2021119099,AG0004F,FJORDBUEN,Fiskefartøy,Kyst,14.92,"11-14,99 m",5.67,,1997,330.88235294117646,FLEKKEFJORD,NORGE
2021119100,VL0009KI,BØEN,Fiskefartøy,Kyst,8.88,Under 11 m,3.46,,1987,60.29411764705882,KINN,NORGE
2021119177,M 0030M,NYBO,Fiskefartøy,Hav,65.0,28 m og over ,13.2,1680,2003,4500.0,MOLDE,NORGE
2021119217,N 0045VR,JARLE BERG,Fiskefartøy,Hav,50.7,28 m og over ,12.0,1418,2024,1893.3823529411764,VÆRØY,NORGE
2021119278,T 0009SE,ØYNES,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2021,220.58823529411762,SENJA,NORGE
2021119339,M 0051HØ,REMØYGUTT,Fiskefartøy,Kyst,10.99,Under 11 m,3.9,,2020,367.6470588235294,HERØY i Møre og Romsdal,NORGE
2021119517,TF0037M,GEITINGEN,Fiskefartøy,Kyst,10.99,Under 11 m,3.73,,2021,367.6470588235294,MÅSØY,NORGE
2021119577,TF0009SE,BROBACK,Fiskefartøy,Kyst,14.99,"11-14,99 m",7.5,,2021,441.17647058823525,SENJA,NORGE
2021119718,M 0077HØ,ROGNEGUTT,Fiskefartøy,Kyst,10.98,Under 11 m,4.15,,2021,367.6470588235294,HERØY i Møre og Romsdal,NORGE
2021119738,TF0025VS,SMÅBAKKEN,Fiskefartøy,Kyst,10.99,Under 11 m,4.15,,2023,312.5,VADSØ,NORGE
2021119797,TF0020T,BREIDTIND,Fiskefartøy,Hav,80.4,28 m og over ,16.7,4172,2022,4705.882352941177,TROMSØ,NORGE
2021119917,N 0001VV,KE-TO,Fiskefartøy,Kyst større,20.95,"15-20,99 m",,318,2021,735.2941176470588,VESTVÅGØY,NORGE
2021119997,N 0270VV,SANDHOLMEN,Fiskefartøy,Kyst,10.99,Under 11 m,4.8,,2021,220.58823529411762,VESTVÅGØY,NORGE
2021120037,M 0081G,SJØGUTT,Fiskefartøy,Kyst,11.09,"11-14,99 m",3.96,,2021,514.7058823529411,GISKE,NORGE
2021120137,VL0101AV,ØSTERFJORD,Fiskefartøy,Hav,67.0,28 m og over ,14.6,2985,2021,1883.0882352941176,AUSTEVOLL,NORGE
2022120398,TF0041T,ZENTOR,Fiskefartøy,Kyst,9.38,Under 11 m,3.24,,1987,147.05882352941177,TROMSØ,NORGE
2022120658,TF0600NK,ASTERIX,Fiskefartøy,Kyst,10.99,Under 11 m,4.68,20,2021,294.11764705882354,NORDKAPP,NORGE
2022120757,TF0094SE,GUBBEN,Fiskefartøy,Kyst,5.35,Under 11 m,,,2021,29.41176470588235,SENJA,NORGE
2022120797,VL0009BR,FRØYHAV,Fiskefartøy,Kyst,14.95,"11-14,99 m",8.0,,2021,551.470588235294,BREMANGER,NORGE
2022120837,TF0336V,ØSTKAPP,Fiskefartøy,Kyst,10.99,Under 11 m,4.58,,2021,477.9411764705882,VARDØ,NORGE
2022120877,M 0195M,HAVSNURP,Fiskefartøy,Hav,69.99,28 m og over ,14.8,2520,2024,4575.0,MOLDE,NORGE
2022120917,M 0079HØ,FROMAR,Fiskefartøy,Kyst,11.05,"11-14,99 m",5.0,,2021,312.5,HERØY i Møre og Romsdal,NORGE
2022121317,M 0200HØ,SKÅR SENIOR,Fiskefartøy,Hav,48.3,28 m og over ,12.0,1218,2022,1919.8529411764705,HERØY i Møre og Romsdal,NORGE
2022121457,R 0011KV,VILLAKSEN,Fiskefartøy,Kyst,5.98,Under 11 m,2.6,,2021,183.8235294117647,KVITSØY,NORGE
2022121497,M 0006VN,SEBASTIAN,Fiskefartøy,Kyst,7.85,Under 11 m,2.65,,1982,55.147058823529406,VANYLVEN,NORGE
2022121557,TF0030T,SØRKAPP,Fiskefartøy,Hav,80.4,28 m og over ,16.7,4170,2023,4733.088235294117,TROMSØ,NORGE
2022121658,TF0061NK,ANNA ELLIE,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2022,220.58823529411762,NORDKAPP,NORGE
2022121737,AG0001K,HAVFJORD,Fiskefartøy,Hav,36.0,28 m og over ,9.5,499,2022,1323.5294117647059,KRISTIANSAND,NORGE
2022121977,M 0039HØ,ARGO,Fiskefartøy,Kyst,14.98,"11-14,99 m",6.55,,2022,551.470588235294,HERØY i Møre og Romsdal,NORGE
2022122037,F 0009BD,IRMA,Fiskefartøy,Kyst,10.54,Under 11 m,3.46,,1997,105.1470588235294,BÅTSFJORD,NORGE
2022122217,TR0069T,KVATRO,Fiskefartøy,Kyst,10.65,Under 11 m,4.05,,2022,367.6470588235294,TRONDHEIM,NORGE
2022122257,M 0007VS,DOSÆR,Fiskefartøy,Kyst,10.95,Under 11 m,5.5,,2022,294.11764705882354,VESTNES,NORGE
2022122417,VL0001E,ÅLEN 18,Fiskefartøy,Kyst,5.49,Under 11 m,1.89,,1980,11.029411764705882,ETNE,NORGE
2022122497,R 0030K,VEA,Fiskefartøy,Hav,67.6,28 m og over ,14.5,2304,2023,3970.5882352941176,KARMØY,NORGE
2022122699,R 0012H,HANS,Fiskefartøy,Kyst,11.9,"11-14,99 m",4.1,,2002,257.35294117647055,HAUGESUND,NORGE
2022123037,TF0500NK,HENRIETTE E,Fiskefartøy,Kyst,10.99,Under 11 m,,,2022,588.2352941176471,NORDKAPP,NORGE
2022123057,AG0003K,MONSUN,Fiskefartøy,Hav,36.69,28 m og over ,9.5,498,2022,727.9411764705882,KRISTIANSAND,NORGE
2022123338,VL0043KI,REBEKKA L,Fiskefartøy,Kyst større,28.0,28 m og over ,8.2,279,2020,1029.4117647058822,KINN,NORGE
2022123339,AG0097LS,ASTRID,Fiskefartøy,Hav,35.69,28 m og over ,8.5,482,2000,727.9411764705882,LINDESNES,NORGE
2022123398,TF0032V,LINEA,Fiskefartøy,Kyst,10.66,Under 11 m,3.6,10,2022,194.85294117647058,VARDØ,NORGE
2022123501,TF0030BD,MYRENG FISK 2,Fiskefartøy,Kyst,10.95,Under 11 m,5.2,,2022,367.6470588235294,BÅTSFJORD,NORGE
2022123518,TR0018F,EDNA SYNNØVE,Leiefartøy (Erstatningsfartøy),Hav,37.56,28 m og over ,8.0,499,1984,727.9411764705882,FRØYA,NORGE
2022123581,TF0047T,SVENØR,Fiskefartøy,Hav,30.33,28 m og over ,9.6,230,2020,727.9411764705882,TROMSØ,NORGE
2022123585,M 0044HØ,VENTURA,Fiskefartøy,Kyst,14.96,"11-14,99 m",4.6,30,2022,459.5588235294117,HERØY i Møre og Romsdal,NORGE
2022123590,F 0019B,LIAM,Fiskefartøy,Kyst,6.3,Under 11 m,2.27,,2022,102.94117647058823,BERLEVÅG,NORGE
2022123626,TF0018TN,SKOARRA,Fiskefartøy,Kyst,6.01,Under 11 m,2.6,,2020,102.94117647058823,TANA,NORGE
2022123628,M 0005HØ,KAMPEN,Fiskefartøy,Kyst,10.99,Under 11 m,4.15,,2022,261.02941176470586,HERØY i Møre og Romsdal,NORGE
2023123667,TF0005S,LOJAL 2,Fiskefartøy,Kyst,5.3,Under 11 m,2.12,,2022,29.41176470588235,SKJERVØY,NORGE
2023123705,N 0002FE,SVARTHAV,Fiskefartøy,Kyst,10.66,Under 11 m,5.0,,2022,279.4117647058823,FAUSKE,NORGE
2023123706,VL0016ØN,SOLO,Fiskefartøy,Kyst,7.8,Under 11 m,3.0,,2022,242.6470588235294,ØYGARDEN,NORGE
2023123746,TF0101HV,KVITHOLMEN,Fiskefartøy,Kyst,14.99,"11-14,99 m",6.95,,2022,551.470588235294,HASVIK,NORGE
2023123755,VL0001LS,VÅGAL,Fiskefartøy,Kyst,7.07,Under 11 m,2.34,,2023,84.55882352941175,LUSTER,NORGE
2023123954,TF0066BD,JULIE PAULINE,Fiskefartøy,Hav,44.6,28 m og over ,9.5,496,2022,735.2941176470588,BÅTSFJORD,NORGE
2023123977,M 0225G,K. NYVOLL,Fiskefartøy,Hav,53.2,28 m og over ,12.0,1380,2005,2205.882352941176,GISKE,NORGE
2023124034,TF0021N,BERGEBYGUTT,Fiskefartøy,Kyst,10.98,Under 11 m,3.78,14,2005,477.9411764705882,NESSEBY,NORGE
2023124056,R 0026B,KANSAS,Fiskefartøy,Kyst,10.65,Under 11 m,3.65,,1999,113.23529411764704,BOKN,NORGE
2023124074,VL0180AV,OLA RYGGEFJORD,Fiskefartøy,Hav,76.25,28 m og over ,14.4,2488,2006,4500.0,AUSTEVOLL,NORGE
2023124096,M 0311HØ,GOLLENES,Fiskefartøy,Hav,69.99,28 m og over ,14.8,2522,2023,3897.0588235294117,HERØY i Møre og Romsdal,NORGE
2023124102,TF0094NK,MAYA,Fiskefartøy,Kyst,10.98,Under 11 m,3.72,,2023,294.11764705882354,NORDKAPP,NORGE
2023124135,TR0024ND,TOR ARNT,Fiskefartøy,Kyst,10.07,Under 11 m,3.22,,1995,95.58823529411764,NÆRØYSUND,NORGE
2023124154,M 0020VN,KARI,Fiskefartøy,Kyst,7.07,Under 11 m,2.34,,2023,51.470588235294116,VANYLVEN,NORGE
2023124175,N 0005HR,CHARLOTTE,Fiskefartøy,Kyst,10.65,Under 11 m,4.05,,2022,367.6470588235294,HERØY i Nordland,NORGE
2023124176,TF0021SE,SIGURD,Fiskefartøy,Kyst,10.66,Under 11 m,3.36,,2023,323.52941176470586,SENJA,NORGE
2023124194,VL0778B,MOSTEIN,Fiskefartøy,Hav,44.0,28 m og over ,11.0,806,2012,1985.2941176470588,BØMLO,NORGE
2023124214,N 0130Ø,SELMA,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,10,2023,194.85294117647058,ØKSNES,NORGE
2023124304,TF0123K,WANDA,Fiskefartøy,Kyst,10.01,Under 11 m,3.8,,2012,279.4117647058823,KARLSØY,NORGE
2023124305,TF0031BD,SOLRUN B,Samfiskefartøy,Kyst,11.95,"11-14,99 m",4.18,,2007,477.9411764705882,BÅTSFJORD,NORGE
2023124335,VL0069SU,BARSTEIN,Fiskefartøy,Kyst,14.98,"11-14,99 m",6.9,111,2020,514.7058823529411,SOLUND,NORGE
2023124375,TF0060SE,SKREIGRUNN,Fiskefartøy,Kyst større,27.97,"21-27,99 m",9.1,421,2023,735.2941176470588,SENJA,NORGE
2023124377,TF0008S,ARNØYTIND,Fiskefartøy,Hav,50.24,28 m og over ,12.0,1140,2023,735.2941176470588,SKJERVØY,NORGE
2023124417,TF0084NK,MODDY,Fiskefartøy,Kyst,10.99,Under 11 m,5.3,,2023,294.11764705882354,NORDKAPP,NORGE
2023124435,AG0002K,SILLE MARIE,Fiskefartøy,Hav,65.9,28 m og over ,14.0,2126,2023,2878.676470588235,KRISTIANSAND,NORGE
2023124458,TF0020NK,TUNES,Fiskefartøy,Kyst,10.98,Under 11 m,4.22,,1990,166.91176470588235,NORDKAPP,NORGE
2023124462,TR0003FL,HÅRNES HUNTER,Fiskefartøy,Kyst,7.07,Under 11 m,2.34,,2023,84.55882352941175,FLATANGER,NORGE
2023124495,AG0008LS,NORDAN,Fiskefartøy,Hav,33.75,28 m og over ,8.0,370,2001,731.6176470588234,LINDESNES,NORGE
2023124519,M 0017M,MÅKEN,Fiskefartøy,Kyst,7.07,Under 11 m,2.34,,2023,84.55882352941175,MOLDE,NORGE
2023124528,TF0032BD,SKARBERG,Samfiskefartøy,Kyst,10.91,Under 11 m,4.2,,2022,220.58823529411762,BÅTSFJORD,NORGE
2023124534,M 0057HU,DØNNING,Fiskefartøy,Kyst,10.98,Under 11 m,4.68,,2023,294.11764705882354,HUSTADVIKA,NORGE
2023124554,TF0108NK,NABEE,Fiskefartøy,Kyst,7.68,Under 11 m,2.55,,1988,1475.7352941176468,NORDKAPP,NORGE
2023124579,TF0022L,NORD-FUGLØY,Fiskefartøy,Hav,50.68,28 m og over ,12.0,1421,2023,1911.7647058823527,LYNGEN,NORGE
2023124617,F 0003BD,IVAR,Fiskefartøy,Kyst,10.99,Under 11 m,3.72,,2023,382.35294117647055,BÅTSFJORD,NORGE
2023124640,TF0082T,EYA,Fiskefartøy,Kyst,11.05,"11-14,99 m",4.83,,2023,169.1176470588235,TROMSØ,NORGE
2023124654,TF0033G,SIF,Fiskefartøy,Kyst,10.93,Under 11 m,3.78,,2004,329.4117647058823,GAMVIK,NORGE
2023124674,M 0005RA,BRUSE,Fiskefartøy,Kyst,7.12,Under 11 m,2.35,,2023,84.55882352941175,RAUMA,NORGE
2023124675,TF0037SV,STÆRK,Fiskefartøy,Kyst,8.5,Under 11 m,3.3,,2011,147.05882352941177,SØR-VARANGER,NORGE
2023124676,TF0011T,KIAN HILMARSEN,Fiskefartøy,Kyst,5.9,Under 11 m,2.15,,2016,1483.0882352941176,TROMSØ,NORGE
2023124716,N 0086R,STEN TORE,Fiskefartøy,Kyst,7.8,Under 11 m,3.0,,2023,163.23529411764704,RØDØY,NORGE
2023124738,TF0037BD,OLAVJENTA,Fiskefartøy,Kyst,10.99,Under 11 m,3.71,,2023,257.35294117647055,BÅTSFJORD,NORGE
2023124757,TF0021VS,LUCKY DUCK,Leiefartøy (Erstatningsfartøy),Kyst,10.96,Under 11 m,4.61,,2023,1487.5,VADSØ,NORGE
2023124786,M 0034HØ,SILDHOLMEN,Fiskefartøy,Kyst,9.6,Under 11 m,4.0,,1999,106.61764705882352,HERØY i Møre og Romsdal,NORGE
2023124788,N 0045B,KARIANNE,Fiskefartøy,Kyst,14.99,"11-14,99 m",7.2,,2023,551.470588235294,BODØ,NORGE
2023124878,TF0101NK,KRISTINE E,Fiskefartøy,Kyst,10.99,Under 11 m,4.8,,2023,220.58823529411762,NORDKAPP,NORGE
2023125018,TF0023SE,LOMSTIND,Fiskefartøy,Kyst,10.96,Under 11 m,4.8,,2024,220.58823529411762,SENJA,NORGE
2023125219,TF0090SE,AKSEL JOHAN,Fiskefartøy,Hav,39.95,28 m og over ,9.2,668,2024,1084.5588235294117,SENJA,NORGE
2024124799,N 0100A,KLÆVTIND,Fiskefartøy,Kyst,18.4,"15-20,99 m",6.6,114,2023,459.5588235294117,ANDØY,NORGE
2024124879,F 0116TN,HERJA,Fiskefartøy,Kyst,9.77,Under 11 m,2.99,,2012,374.2647058823529,TANA,NORGE
2024124918,T 0002K,MAIKEN,Fiskefartøy,Kyst,7.07,Under 11 m,2.34,,2023,84.55882352941175,KARLSØY,NORGE
2024124967,N 0127F,ELLINOR,Fiskefartøy,Kyst,7.96,Under 11 m,2.7,,1968,63.23529411764705,FLAKSTAD,NORGE
2024124969,N 0011HM,VILDE,Fiskefartøy,Kyst,5.48,Under 11 m,,,1989,22.058823529411764,HAMARØY,NORGE
2024125037,F 0006M,NANNA K,Fiskefartøy,Kyst,10.99,Under 11 m,4.3,,2024,257.35294117647055,MÅSØY,NORGE
2024125178,F 0021NK,ASTERIX,Fiskefartøy,Kyst,9.74,Under 11 m,3.5,,1998,62.49999999999999,NORDKAPP,NORGE
2024125200,R 0557K,RØNØ,Fiskefartøy,Kyst større,21.44,"21-27,99 m",6.07,110,1987,404.4117647058823,KARMØY,NORGE
2024125259,N 0003ME,MATHILDE,Fiskefartøy,Kyst,7.11,Under 11 m,2.34,,2023,66.17647058823529,MELØY,NORGE
2024125318,N 0008L,HÅREK,Fiskefartøy,Kyst,5.5,Under 11 m,2.05,,2010,73.52941176470588,LURØY,NORGE
2024125359,F 0002LB,TINDER,Fiskefartøy,Kyst,10.97,Under 11 m,3.72,,2024,257.35294117647055,LEBESBY,NORGE
2024125458,M 0018A,HAVBRIS,Fiskefartøy,Kyst,10.98,Under 11 m,3.72,,2024,705.8823529411765,ÅLESUND,NORGE
2024125560,F 0032LB,TIINA E,Fiskefartøy,Kyst,9.99,Under 11 m,3.6,,2024,257.35294117647055,LEBESBY,NORGE
2024125579,M 0080S,HALLVARDSON,Fiskefartøy,Kyst,10.66,Under 11 m,3.47,,2003,110.29411764705881,SANDE i Møre og Romsdal,NORGE
2024125580,F 0025H,TITA,Fiskefartøy,Kyst,6.7,Under 11 m,2.1,,1987,27.205882352941174,HAMMERFEST,NORGE
2024125637,M 0001VA,MYRAGUT,Fiskefartøy,Kyst,5.3,Under 11 m,2.2,,2022,36.76470588235294,VOLDA,NORGE
